ui_accessories_text.text was created: 8/8/2021 8:59:28 PM
Filesize is: 526816 bytes

decoy
Group 0
No20231 - Ephitina Choker B
No20240 - Priest Elmir's Eyemask
No20250 - Priest Elmir's Headdress
No20260 - Priest Elmir's Necklace
No20270 - Epillia Chain
No20271 - Epillia Chain B
No20280 - Epillia Band
No20300 - Fantasy Shield
No20310 - Geometric Wings
No20311 - Geometric Wings B
No20312 - Geometric Wings C
No20320 - Mounted Twin-Blasters
No20321 - Mounted T-Blasters B
No20330 - Casual Backpack: Black
No20331 - Casual Backpack: White
No20332 - Casual Backpack: Brown
No20333 - Casual Backpack: Green
No20340 - Rappy Schoolgirl Head-Mount
No20341 - Rappy Schoolboy Head-Mount
No20350 - Bottled Flower Earrings: Pink
No20351 - Bottled Flower Earrings: Red
No20360 - Bite-o'-Burger
No20380 - Chrome Vell
No20390 - Chrome Hands
No20400 - Chrome Tail
No20410 - Luther Penna
No20420 - Luther Felz
No20430 - Luther Derota
No20440 - Browyle A
No20450 - Brimoyer A
No20460 - Brandydos A
No20470 - Fildia Gear
No20471 - Fildia Gear B
No20480 - Izuna's Hair Ornament
No20481 - Izuna's Hair Ornament B
No20490 - Lutina's Hair Ornament
No20491 - Lutina's Hair Ornament B
No20500 - Jabberwock Helmet
No20501 - Jabberwock Helmet B
No20510 - Edge Shield
No20520 - Arm Wheels
No20530 - Shoulder Jets
No20531 - Shoulder Jets B
No20540 - Giant T Sword Unit
No20541 - Giant T Sword Unit B
No20542 - Giant T Sword Unit C
No20550 - Redome Unit
No20560 - Marron Cap - NT
No20561 - Melon Cap - NT
No20570 - Plate Shoulder Armor
No20571 - Plate Shoulder Armor B
No20580 - Claw Fists
No20590 - Claw Boots
No20600 - Simple Face Mask
No20610 - Octo-tail B
No20611 - Octo-tail
No20620 - Diabolic Wings: White
No20621 - Diabolic Wings: Black
No20630 - Above-Ear Cowlick Extensions
No20640 - Fluffy Wing Scarf B
No20641 - Fluffy Wing Scarf
No20650 - Star Barrette Ext.: Black & Silver
No20651 - Star Barrette Ext.: White & Gold
No20652 - Star Barrette Ext.: Black & Gold
No20653 - Star Barrette Ext.: Gold & Pink
No20660 - Power Shovel Arm L
No20661 - Power Shovel Arm R
No20670 - Bubblegum
No20671 - Bubblegum B
No20680 - Photon Butterflies: Water
No20681 - Photon Butterflies: Green
No20682 - Photon Butterflies: Yellow
No20683 - Photon Butterflies: White
No20690 - Flame of Life
No20691 - Flame of Life B
No20700 - Gradient Wings: Orange
No20701 - Gradient Wings: Blue
No20702 - Gradient Wings: Red
No20710 - Effect Thrusters
No20720 - Wopal Seafood Platter Head-Mount
No20730 - Bunny Ear Hood A
No20731 - Bunny Ear Hood B
No20740 - Snake Tongue: Red
No20741 - Snake Tongue: Black
No20742 - Snake Tongue: Purple
No20750 - Exclamation Hat A
No20751 - Exclamation Hat B
No20760 - Parrot Shoulder-Mount
No20770 - Stella Headgear 2
No20771 - Stella Headgear 2 B
No20772 - Stella Headgear 2 C
No20780 - Stella Arm-gear
No20781 - Stella Arm-gear B
No20790 - Stella Wrist-gear
No20791 - Stella Wrist-gear B
No20830 - Tylor's Sunglasses
No20840 - Star Dust
No20850 - Frei Lanze Headset
No20851 - Frei Lanze Headset B
No20860 - Florent Beret
No20861 - Florent Beret B
No20870 - Florent Scarf
No20871 - Florent Scarf B
No20880 - Florent Ribbon
No20881 - Florent Ribbon B
No20890 - SORO Cape B
No20900 - Aika Beret
No20910 - Aika Ribbon
No20930 - RINA Headgear B
No20940 - Euclyta's Armbands
No20941 - Crimpiacio Armbands
No20950 - Granvina Headgear D
No20960 - Jauwarl Hat
No20961 - Jauwarl Hat B
No20970 - Ranger Hat
No20971 - Ranger Hat B
No20980 - Philinne Hat
No20990 - Frilly Camo-set Goggles
No20991 - Frilly Camo-set Goggles B
No21000 - Sagacious Earrings
No21001 - Sagacious Earrings B
No21010 - Pop La Hood
No21011 - Pop La Hood B
No21012 - Pop La Hood C
No21020 - Pop La Scarf
No21021 - Pop La Scarf B
No21022 - Pop La Scarf C
No21030 - Pop La Ribbon
No21031 - Pop La Ribbon B
No21032 - Pop La Ribbon C
No21040 - Mercurina Eye Mask
No21050 - Shoulder Spears
No21060 - Compact Blaster
No21070 - Hatching Rappy Head-Mount
No21080 - Shoulder Plate Armor L
No21081 - Shoulder Plate Armor R
No21082 - Shoulder Plate Armor L B
No21083 - Shoulder Plate Armor R B
No21090 - Arm Plate Armor L
No21091 - Arm Plate Armor R
No21100 - Wings of Darkness
No21101 - Wings of Darkness: Red
No21102 - Wings of Darkness: Blue
No21103 - Wings of Darkness: Purple
No21104 - Wings of Darkness B
No21110 - Military Leg Pouch: Black
No21111 - Military Leg Pouch: Green
No21112 - Military Leg Pouch: Brown
No21113 - Military Leg Pouch: Dark
No21120 - Stereo Shoulder-Mount
No21130 - Portable Steam Engine: Gold
No21131 - Portable Steam Engine: Black
No21140 - RINA's Armband
No21150 - RINA's Waist Decoration
No21160 - Euclyta's Cape
No21161 - Euclyta's Cape: Red
No21162 - Crimpiacio Cape
No21163 - Crimpiacio Cape: Red
No21200 - SC-Multiway
No21210 - Knave Hat
No21220 - Queen Ribbon
No21230 - Freed Eyepatch
No21240 - Reckless Outlaw Hat
No21250 - Rappy Mimicry Cap
No21260 - Yukari Takeba Ribbon
No21270 - Mitsuru Kirijo Ribbon
No21280 - Aigis Ribbon
No21290 - Elizabeth Hat
No21300 - Nozze Tiara
No21301 - Nozze Tiara B
No21310 - Mai the Unseen Wristblades A
No21311 - Mai the Unseen Wristblades B
No21312 - Mai the Unseen Wristblades C
No21320 - Zelsius Neck Cover A
No21321 - Zelsius Neck Cover B
No21322 - Zelsius Neck Cover C
No21330 - Zelsius Tail A
No21331 - Zelsius Tail B
No21332 - Zelsius Tail C
No21340 - Zamlord Arm-piece A
No21341 - Zamlord Arm-piece B
No21350 - Zamlord Shoulderpad A
No21351 - Zamlord Shoulderpad B
No21360 - Zamlord Tail A
No21361 - Zamlord Tail B
No21370 - Barbatos Scarf
No21380 - Active Necklace
No21410 - Torso Core
No21420 - Thruster Wings
No21421 - Thruster Wings B
No21430 - Rear Gun Holster
No21431 - Rear Gun Holster B
No21440 - Checkered Casquette Hat: Grey
No21441 - Checkered Casquette Hat: Blue
No21442 - Checkered Casquette Hat: Red
No21450 - Electric Guitar
No21460 - Floating Jellyfish: White
No21461 - Floating Jellyfish: Water
No21462 - Floating Jellyfish: Pink
No21470 - Hyunal Wings A
No21471 - Hyunal Wings B
No21472 - Hyunal Wings C
No21480 - Cuff Earrings: Gold
No21481 - Cuff Earrings: Silver
No21490 - Vertical Curl Extensions
No21500 - Armored Visor
No21501 - Armored Visor: Gold
No21502 - Armored Visor: Silver
No21503 - Armored Visor: Black
No21510 - Rappy Slippers
No21520 - Halo Horns: Red
No21521 - Halo Horns: Black
No21530 - Horned Silk Hat
No21531 - Horned Silk Hat: Black
No21540 - Diving Helm
No21550 - [Apprentice] Visor C
No21560 - Eretique Headgear
No21561 - Eretique Headgear B
No21562 - Eretique Headgear C
No21570 - Mask of Excellence
No21571 - Mask of Excellence B
No21580 - Mask of Elegance
No21581 - Mask of Elegance B
No21590 - Hylow Circle
No21591 - Hylow Circle B
No21600 - Nimbus Wings
No21601 - Nimbus Wings B
No21640 - Brilliant Hair Accessory
No21641 - Brilliant Hair Accessory B
No21650 - Brilliant Flower Pin
No21651 - Brilliant Flower Pin B
No21660 - Brilliant Bangles
No21670 - Brilliant Earrings
No21671 - Brilliant Earrings B
No21680 - Imbued Arm Covers
No21690 - Imbued Hair Accessory
No21700 - Daus Taranith Headgear
No21701 - Daus Taranith Headgear B
No21710 - Escuridão Mask
No21711 - Escuridão Mask B
No21720 - Tail Unit
No21730 - Wrist Blade L
No21731 - Wrist Blade R
No21740 - Supplementary Sword Arm L
No21741 - Supplementary Sword Arm R
No21750 - Light Pendant Neckband
No21760 - Dark Pendant Neckband
No21770 - Apostle Helm
No21780 - Lillipan Groom Shoulder-Mount
No21790 - Lillipan Bride Shoulder-Mount
No21800 - Lip Piercing: Silver
No21801 - Lip Piercing: Black
No21810 - Butterfly Belly Ring: Red
No21811 - Butterfly Belly Ring: Blue
No21812 - Butterfly Belly Ring: Green
No21813 - Butterfly Belly Ring: Purple
No21820 - Feather Cape
No21821 - Feather Cape: Black
No21822 - Feather Cape: White
No21830 - Crossed Circles: Yellow
No21831 - Crossed Circles: White
No21832 - Crossed Circles: Pink
No21833 - Crossed Circles: Black
No21841 - Li'l Arkuma
No21842 - Li'l Arkumami
No21850 - Iguana Shoulder-Mount
No21860 - Handful-o'-Bonito
No21870 - Beldia Scarf A
No21871 - Beldia Scarf B
No21872 - Beldia Scarf C
No21880 - Beldia Ribbon A
No21881 - Beldia Ribbon B
No21882 - Beldia Ribbon C
No21890 - Council of Six Pendant
No21891 - Council of Six Pendant B
No21900 - Seraphi Corsage
No21910 - Stalker Headgear
No21911 - Stalker Headgear B
No21912 - Stalker Headgear C
No21920 - 120mm Low-recoil Gun
No21930 - Leg Track Units
No21940 - GOURAI G Headgear
No21950 - GOURAI-KAI G Headgear
No21960 - G Tactical Knife
No21970 - G Smoothbore Gun
No21971 - G Smoothbore Gun-KAI
No21980 - BASELARD G Headgear
No21990 - G Back Sub-Arms
No22000 - G Lower-back Thrusters
No22010 - G Segment Rifle
No22020 - Blast Shield L
No22030 - Blast Shield R
No22040 - Shoulder Thrust Armors
No22041 - Lower-back Thrust Armors
No22050 - Leg Thrust Armors
No22060 - Florent's Hair Accessory L
No22061 - Florent's Hair Accessory R
No22070 - Florent's Hairclip
No22080 - Fibul Hat
No22090 - Fibul Scarf
No22100 - Exam Device L
No22101 - Exam Device R
No22110 - Exam Choker
No22120 - Plasma Shield
No22121 - Plasma Shield B
No22130 - Jet Wings
No22140 - Wide Brim Straw Hat: Brown
No22141 - Wide Brim Straw Hat: Dark
No22142 - Wide Brim Straw Hat: Black
No22150 - Shooting Star
No22160 - Focus Effect
No22161 - Focus Effect B
No22170 - Fan Club Fan - Luther
No22171 - Fan Club Fan - Xiao
No22180 - Toucan Shoulder-Mount
No22190 - Artistic Clock Hairpin
No22200 - Single Angel Wing
No22210 - Clarissa ID Card
No22220 - [Gemini -- Male] Hairpin B
No22221 - [Gemini -- Female] Hairpin B
No22230 - Fibre Hair Ribbon
No22231 - Fibre Hair Ribbon B
No22240 - Fibre Ribbon
No22241 - Fibre Ribbon B
No22250 - Fibula Hat
No22260 - Fibula Umbrella
No22270 - Twin Kamuy Hood
No22271 - Twin Kamuy Hood B
No22272 - Twin Kamuy Hood C
No22280 - Twin Kamuy Belt
No22281 - Twin Kamuy Belt B
No22282 - Twin Kamuy Belt C
No22290 - Shoulder Guards
No22291 - Shoulder Guards B
No22300 - Emblem Shield
No22310 - Twin Thrusters
No22311 - Twin Thrusters B
No22320 - Twitchy Fox Ears
No22321 - Twitchy Fox Ears: Black
No22322 - Twitchy Fox Ears: White
No22330 - Fluttering Feathers
No22331 - Fluttering Feathers: White
No22332 - Fluttering Feathers: Black
No22333 - Fluttering Feathers: Purple
No22340 - Climbing Black Cat
No22341 - Climbing Brown-White Cat
No22342 - Climbing White Cat
No22350 - Pirate Parts A
No22351 - Pirate Parts B
No22360 - Stylish Commission Parts
No22361 - Stylish Commission Parts B
No22380 - Bite-o'-Riceball
No22390 - Shooting Drive Gear A
No22391 - Shooting Drive Gear B
No22400 - Shooting Drive Parts A
No22401 - Shooting Drive Parts B
No22410 - Shooting Drive Bit A
No22411 - Shooting Drive Bit B
No22420 - Lavis Blade Arms
No22421 - Lavis Blade Arms B
No22430 - Lavis Blade Legs
No22431 - Lavis Blade Legs B
No22440 - Lavis Blade Tail
No22441 - Lavis Blade Tail B
No22450 - Lillipan Slippers
No22460 - Feather Headdress: Red
No22461 - Feather Headdress: Blue
No22470 - Pasta Head-Mount
No22480 - Atossa's Fangs
No22490 - Carretera Hairband
No22491 - Carretera Hairband B
No22500 - Carretera Tie
No22510 - Scharf Accessory
No22520 - Luce Hair Accessory B
No22530 - Luce Hair Accessory A
No22540 - Wolf's Sideburns
No22550 - Anfang Headgear A
No22560 - Generic Flight Booster
No22570 - Generic Flight Unit L
No22571 - Generic Flight Unit R
No22580 - Shiva's Hair Ornament
No22590 - Mitra's Hood
No22600 - Mitra's Cloak
No22610 - Mitra's Necklace
No22620 - Varuna's Ornament
No22630 - Spiritual Hat
No22640 - Elemental Earrings
No22650 - Elemental Hat
No22660 - Diabolic Bracelet
No22670 - Diabolic Headband
No22680 - Ramiros Horns
No22690 - Eastern Sorceress Hat
No22691 - Eastern Sorceress Hat B
No22700 - Riley's Hairband
No22710 - Riley's Mortar
No22720 - Crymaria Hat
No22730 - Dragon Chestpiece
No22740 - Sunglasses Necklace: Black
No22741 - Sunglasses Necklace: White
No22742 - Sunglasses Necklace: Red
No22750 - Bite-o'-Pizza
No22770 - Shiva's Earrings
No22780 - Rappy Star Headband
No22790 - Elmir's Mask
No22800 - DeAlma Accessory C
No22810 - Mummy Cap
No22820 - Halloween Broach
No22830 - Mummy Skirt
No22840 - Elze Head Accessory
No22850 - Azul Earrings F
No22860 - Azul Hairband
No22890 - Air Fighter Wings
No22891 - Air Fighter Wings B
No22900 - Poofy Skirt: Black
No22901 - Poofy Skirt: Red
No22902 - Poofy Skirt: White
No22903 - Poofy Skirt: Yellow
No22904 - Poofy Skirt B: Black
No22910 - Checkered Beret: Red
No22911 - Checkered Beret: Green
No22912 - Checkered Beret: Yellow
No22920 - Tasseled Stole
No22921 - Tasseled Stole: Black
No22922 - Tasseled Stole: White
No22923 - Tasseled Stole: Red
No22930 - Bun Extensions: Red
No22931 - Bun Extensions: Blue
No22932 - Bun Extensions: White
No22933 - Bun Extensions: Black
No22940 - Floppy Bunny Ear Headdress
No22941 - Floppy Bunny Ear Headdress: Black
No22942 - Floppy Bunny Ear Headdress: Pink
No22943 - Floppy Bunny Ear Headdress: Water
No22944 - Floppy Bunny Ear Headdress B: Red
No22950 - Bell Collar
No22951 - Bell Collar: Black
No22952 - Bell Collar: White
No22953 - Bell Collar: Red
No22960 - Dog Tags: Gold
No22961 - Dog Tags: Silver
No22970 - Mask of Resentment
No22980 - Cape of Resentment A
No22981 - Cape of Resentment B
No22990 - Rappy Weathervane Head-Mount
No23000 - Wavy Line Effect
No23010 - Shield Visor
No23011 - Shield Visor B
No23020 - Kai Schulen Hat
No23030 - Lovely Beret
No23031 - Dreamy Beret
No23032 - Lovely Beret B
No23033 - Dreamy Beret B
No23040 - Lovely Ribbon
No23041 - Dreamy Ribbon
No23042 - Lovely Ribbon B
No23043 - Dreamy Ribbon B
No23050 - Melody Back Ribbon
No23051 - Melody Back Ribbon B
No23060 - Frolic Hat
No23061 - Frolic Hat B
No23070 - Frolic Tail
No23071 - Frolic Tail B
No23080 - Elmir's Tie
No23090 - Angel Wings A
No23091 - Angel Wings B
No23092 - Angel Wings C
No23100 - [Persona] Severance
No23110 - Jubilant Cape
No23111 - Jubilant Cape B
No23120 - Jubilant Tiara
No23121 - Jubilant Tiara B
No23130 - Elegant Hat
No23131 - Dainty Hat B
No23140 - Elegant Bracelets
No23141 - Dainty Bracelets B
No23150 - Tender Tie
No23151 - Tender Tie B
No23160 - Tender Beret
No23161 - Tender Beret B
No23170 - Tender Wings
No23171 - Tender Wings B
No23180 - December Hair Accessory
No23190 - Starry Hair Ribbon
No23200 - Starry Chest Ribbon
No23201 - Starry Chest Ribbon B
No23210 - Neve Hairband
No23220 - Neve Bell
No23221 - Neve Bell B
No23230 - Felicite Hat
No23231 - Felicite Hat B
No23240 - Felicite Choker
No23250 - Felicite Corsage
No23251 - Felicite Corsage B
No23260 - Phantasia Barrette
No23261 - Phantasia Barrette B
No23270 - Phantasia Ribbon
No23271 - Phantasia Ribbon B
No23280 - Svet Hat
No23281 - Svet Hat B
No23290 - Svet Snood
No23291 - Svet Snood B
No23300 - Mech Wings
No23310 - Mechanical Pigtails
No23311 - Mechanical Pigtails B
No23320 - Photon Blade Arms
No23340 - Emperappy Mantle
No23350 - Emperappy Cape
No23360 - Klariskrays the Second Head-Mount
No23370 - [Persona] Head-Mount
No23380 - Yu Narukami's Glasses
No23390 - Chie Satonaka's Glasses
No23400 - Marie's Hat
No23410 - Marie's Belt
No23420 - Marie's Tie
No23430 - S.E.E.S Armband
No23450 - Quna Head-Mount
No23460 - Haddred Head-Mount
No23470 - Yoshika Silk Hair Ornament
No23471 - Yoshika Silk Hair Ornament B
No23480 - Occultic Horns
No23481 - Occultic Horns B
No23490 - Occultic Vixen Horns
No23491 - Occultic Vixen Horns B
No23500 - Occultic Vixen Ribbon
No23501 - Occultic Vixen Ribbon B
No23510 - PSZ Sarisa's Hair Accessory
No23520 - Hip-mounted Bazooka
No23530 - Mechanical Claw L
No23531 - Mechanical Claw R
No23540 - Chainsaw Arm
No23550 - Trekking Backpack: Black
No23551 - Trekking Backpack: Red
No23552 - Trekking Backpack: Green
No23560 - Broken Glasses: Black
No23561 - Broken Glasses: Red
No23570 - Neck Hairline Extension
No23580 - Double Braid Ribbons: Red
No23581 - Double Braid Ribbons: Purple
No23582 - Double Braid Ribbons: Blue
No23583 - Double Braid Ribbons: Black
No23590 - Multi-bangles: Gold
No23591 - Multi-bangles: Silver
No23600 - Kitty-ear Santa Hood
No23601 - Kitty-ear Santa Hood: Red
No23610 - Velocity Muffler
No23611 - Velocity Muffler B
No23620 - Velocity Accelerator
No23621 - Velocity Accelerator B
No23630 - Rosey Headdress
No23631 - Rosey Headdress B
No23640 - Sucre Märchen Hat
No23641 - Sucre Märchen Hat B
No23650 - Sucre Märchen Ribbon
No23651 - Sucre Märchen Ribbon B
No23660 - Sucre Märchen Bracelets
No23661 - Sucre Märchen Bracelets B
No23670 - Turf Peona Hat
No23671 - Turf Peona Hat B
No23680 - Circuit Headset
No23681 - Circuit Headset B
No23690 - Circuit Hairband
No23691 - Circuit Hairband B
No23700 - Circuit Umbrella
No23710 - PSZ HUmar Goggles
No23720 - Gun Boy Hat
No23721 - Gun Boy Hat B
No23730 - Gun Girl Hat
No23731 - Gun Girl Hat B
No23740 - Gun Girl Holster
No23741 - Gun Girl Holster B
No23750 - Melty Sweets Ribbon: Red
No23751 - Melty Sweets Ribbon
No23752 - Melty Sweets Ribbon B
No23760 - Evening Hair Accessory
No23761 - Evening Hair Accessory B
No23770 - Evening Glasses
No23780 - Evening Bowtie
No23781 - Evening Bowtie B
No23800 - PSZ HUmarl Scarf
No23820 - Jet Pack
No23830 - Spinning Unit
No23831 - Spinning Unit B
No23840 - Long Curl Extension
No23850 - Great Helm
No23851 - Great Helm: Silver
No23860 - Emote Effect: Anger
No23870 - Marron Balloon
No23871 - Melon Balloon
No23880 - Rappy Kagami Mochi Head-Mount
No23890 - Boar Snout
No23900 - Aurora Petal
No23910 - Emote Effect: Joy
No23920 - Floating Arm L
No23921 - Floating Arm R
No23922 - Floating Arm L B
No23923 - Floating Arm R B
No24010 - Adhein Ludel Hat
No24011 - Adhein Ludel Hat B
No24020 - Adhein Elna Hat
No24021 - Adhein Elna Hat B
No24030 - Euterpe Hat
No24031 - Euterpe Hat B
No24040 - PSZ Ana's Hair Clip
No24050 - Forte Hat
No24051 - Forte Hat B
No24060 - Juste Hat
No24061 - Juste Hat B
No24070 - Juste Waist Cape
No24071 - Juste Waist Cape B
No24080 - Mechanical Bunny Ears
No24100 - Quad Legs
No24101 - Quad Legs B
No24120 - Kitty Eyepatch: Black
No24121 - Kitty Eyepatch: White
No24130 - Heart Cowlick
No24140 - Kitty Pochette: Black
No24141 - Kitty Pochette: White
No24142 - Kitty Pochette: Pink
No24150 - Assassin's Dagger
No24151 - Assassin's Dagger: Gold
No24152 - Assassin's Dagger: Silver
No24160 - Barba Claws
No24161 - Barba Claws: White
No24170 - LED Sunglasses
No24180 - Big Wagging Tail
No24181 - Big Wagging Tail: White
No24182 - Big Wagging Tail: Yellow
No24183 - Big Wagging Tail: Brown
No24190 - Flowery Ponytail Extension: White
No24191 - Flowery Ponytail Extension: Pink
No24192 - Flowery Ponytail Extension: Blue
No24200 - Rappy Facemask
No24210 - PSZ HUmarl Ribbon
No24220 - PSZ HUmarl Earrings
No24230 - Domino Mask
No24240 - Floating Muskets
No24241 - Floating Muskets B
No24250 - Skeleton Wings
No24270 - V Rappy Cape
No24280 - Piena Hairband
No24281 - Piena Hairband B
No24290 - Piena Bracelet
No24291 - Piena Bracelet B
No24330 - Combat Holster
No24331 - Combat Holster B
No24350 - Knee Shields
No24360 - Cat Ears with Ribbon: Red
No24361 - Cat Ears with Ribbon: White
No24362 - Cat Ears with Ribbon: Water
No24363 - Cat Ears with Ribbon: Black
No24370 - Puffy Lips: Pink
No24371 - Puffy Lips: Red
No24372 - Puffy Lips: Purple
No24380 - Mini-lens Glasses
No24381 - Mini-lens Sunglasses
No24390 - Droopy Moustache
No24400 - Fur Scarf with Ribbon: White　
No24401 - Fur Scarf with Ribbon: Black　
No24402 - Fur Scarf with Ribbon: Brown　
No24410 - ARKS Admiral Hat
No24420 - ARKS Admiral Armband
No24430 - ARKS Admiral Cape
No24440 - ARKS Vice Admiral Armband
No24450 - ARKS Vice Admiral Cape
No24460 - Freakish Headphones
No24470 - Freakish Glasses
No24480 - Nightmare Hair Accessory
No24481 - Nightmare Hair Accessory B
No24482 - Nightmare Hair Accessory C
No24500 - Maidenly Ogre Ribbon
No24501 - Maidenly Ogre Ribbon B
No24510 - Maidenly Ogre Horns
No24511 - Maidenly Ogre Horns B
No24520 - Maidenly Ogre Scarf
No24521 - Maidenly Ogre Scarf B
No24530 - Brashes Anima Ribbon
No24531 - Brashes Anima Ribbon B
No24540 - Ponytail Hat
No24550 - Twisty Tail
No24551 - Twisty Tail: White
No24552 - Twisty Tail: Black
No24560 - Red Blaze Hands
No24561 - Blue Blaze Hands
No24562 - Black Blaze Hands
No24570 - Sparkling Eyes
No24571 - Sparkling Eye
No24580 - Combat Dog Tags
No24581 - Combat Dog Tags B
No24590 - Decorative Horns
No24600 - Insectoid Mech Wings
No24610 - Gyro-Thrusters
No24630 - Protective Mask
No24640 - Super Curl Cowlick
No24650 - Ephemera Corsage
No24660 - Colored Angel Wings A
No24661 - Colored Angel Wings B
No24662 - Colored Angel Wings C
No24663 - Colored Angel Wings D
No24670 - Spin Blades
No24680 - Sphere
No24681 - Sphere: White
No24682 - Sphere: Hair-colored
No24683 - Sphere: Skin-colored
No24690 - Cube
No24691 - Cube: White
No24692 - Cube: Hair-colored
No24693 - Cube: Skin-colored
No24700 - Mor Fortissimo Hat
No24701 - Mor Fortissimo Hat B
No24710 - Mor Fortissimo Headwings
No24711 - Mor Fortissimo Headwings B
No24720 - Blanc Mermaid Hairpin
No24730 - Blaze P Horns
No24731 - Blaze P Horns B
No24740 - Sunny Snowfall Ribbon
No24741 - Sunny Snowfall Ribbon B
No24750 - Sunny Snowfall Earrings
No24751 - Sunny Snowfall Earrings B
No24760 - Mechanical A Scarf
No24761 - Mechanical A Scarf: Water
No24762 - Mechanical A Scarf: Green
No24763 - Mechanical A Scarf: Red
No24764 - Mechanical A Scarf: Yellow
No24765 - Mechanical A Scarf: Pink
No24766 - Mechanical A Scarf: Black
No24770 - 3048 Shield: Navy
No24771 - 3048 Shield: Green
No24772 - 3048 Shield: Water
No24773 - 3048 Shield: Red
No24780 - Gillnas Neck Pillow
No24781 - Rapid Gillnas Neck Pillow
No24790 - Dual Eyes A: Green
No24791 - Dual Eyes A: Red
No24792 - Dual Eyes A: Yellow
No24793 - Dual Eyes A: Black
No24800 - Dual Eyes B: Green
No24801 - Dual Eyes B: Red
No24802 - Dual Eyes B: Yellow
No24820 - Hand Wings
No24821 - Hand Wings: Black
No24830 - Ballooned Bosom
No24831 - Ballooned Bosom B
No24840 - Cyclops Eye
No24850 - Soft Ogre Horns: Pink
No24851 - Soft Ogre Horns: Black
No24860 - Frilly Sleeve Attachments
No24861 - Frilly Sleeve Attachments B
No24870 - Blan-Ket Cape
No24871 - Blan-Ket Cape: Orange
No24872 - Blan-Ket Cape: Green
No24873 - Blan-Ket Cape: Purple
No24880 - Luscious Eyelashes
No24881 - Luscious Eyelashes B
No24900 - Dizzy Eyes
No24910 - Bandage
No24920 - Onomatopoeia A
No24921 - Onomatopoeia B
No24922 - Onomatopoeia C
No24923 - Onomatopoeia D
No24930 - Shadow Claws
No24940 - Schraedel Hair Accessory
No24941 - Schraedel Hair Accessory B
No24950 - Schraedel Thrusters
No24951 - Schraedel Thrusters B
No24970 - Jump Units
No24980 - Type 0 Sentinel Enhanced - Head
No24981 - Type 99 Sentinel Enhanced - Head
No24990 - Aqua Raiment
No25000 - Aqua Ribbon
No25010 - Megumin Hat
No25020 - Megumin Eyepatch
No25030 - Yunyun Hairpin
No25040 - Yunyun Necktie
No25050 - Mechanical Shoulder Pads
No25060 - Plyer Arms
No25070 - Bumblebee Hairband
No25071 - Bumblebee Hairband: Yellow
No25080 - Cherry Blossom Pareo
No25081 - Cherry Blossom Pareo: Pink
No25082 - Cherry Blossom Pareo: Blue
No25090 - Lin Mask - Smiling
No25091 - Lin Mask - Angry
No25092 - Lin Mask - Surprised
No25100 - Schraedel Ornamental Blades
No25101 - Schraedel Ornamental Blades B
No25110 - Asymmetrical Bowtie
No25111 - Asymmetrical Bowtie B
No25120 - Two-Tone Corsage
No25121 - Two-Tone Corsage B
No25140 - Hermit Beard
No25150 - Waist Thrusters
No25160 - Vegh Hat
No25161 - Vegh Hat B
No25170 - Vegh Eyepatch
No25171 - Vegh Eyepatch B
No25180 - Hennes Headdress
No25181 - Hennes Headdress B
No25190 - Hennes Ribbon
No25191 - Hennes Ribbon B
No25200 - Brashes Anima Ears
No25201 - Brashes Anima Ears B
No25210 - Vanitas Headdress
No25211 - Vanitas Headdress B
No25220 - Vanitas Eyepatch
No25221 - Vanitas Eyepatch B
No25230 - Vanitas Ribbon
No25231 - Vanitas Ribbon B
No25240 - Double Ribbon Corsage
No25241 - Double Ribbon Corsage B
No25250 - Little Devil Maid Headwear
No25251 - Little Devil Maid Headwear B
No25260 - Exceeder Horns
No25261 - Exceeder Horns B
No25270 - Amalti Horns
No25271 - Amalti Horns B
No25280 - Amalti Wings
No25281 - Amalti Wings B
No25290 - Shoulder Protectors
No25300 - Shoulder Fin
No25301 - Shoulder Fin B
No25310 - Bear Cap
No25311 - Bear Cap: White
No25312 - Bear Cap: Black
No25313 - Bear Cap: Brown
No25330 - Horn Extensions
No25331 - Horn Extensions: Red
No25332 - Horn Extensions: White
No25340 - Lillipan Rainboots
No25341 - Rappy Rainboots
No25350 - Leg Devil Wings: Blue
No25351 - Leg Devil Wings: Yellow
No25352 - Leg Devil Wings: White
No25353 - Leg Devil Wings: Pink
No25360 - Rabbit Shoulder-Mount: White
No25361 - Rabbit Shoulder-Mount: Brown
No25362 - Rabbit Shoulder-Mount: Black
No25370 - Mujin Odasuki
No25371 - Mujin Odasuki B
No25380 - Elegant Ribbon
No25381 - Elegant Ribbon B
No25390 - Shams Back Adornment
No25391 - Shams Back Adornment B
No25400 - Shams Hairclip
No25401 - Shams Hairclip B
No25410 - Egypt God Hairclip
No25411 - Egypt God Hairclip B
No25420 - Egypt God Adornment
No25421 - Egypt God Adornment B
No25430 - Beach Rappy Hat
No25440 - Hooded Nyau Scarf
No25450 - Laconium Shield
No25460 - Hariette's Shield
No25470 - Tudo Monocle A
No25471 - Tudo Monocle B
No25477 - Tudo Monocle C
No25480 - Silence Neck Guard
No25490 - Silence Headgear
No25500 - Gothic Hood
No25501 - Gothic Hood B
No25510 - Liberty Headgear
No25511 - Liberty Headgear B
No25520 - Liberty Tie
No25521 - Liberty Tie B
No25530 - Blade Antenna
No25540 - Arcano Ribbon
No25541 - Arcano Ribbon B
No25550 - Arcano Waist Ribbon
